speech_id,stratum,role,seg_index,start,duration,polarity,n_tokens,text_clean
10-03-04-m-006,II,TT,6,51.846,15.660000000000004,0.0,29,en esa única asociación de democracias que compone la Unión Europea una cuidadosa deliberación siempre es necesaria pero ningún interés constructivo queda solucionado por una situación de bloqueo prolongado
10-03-04-m-006,II,TT,7,67.506,7.3700000000000045,1.0,24,por eso la Comisión está totalmente de acuerdo con el planteamiento asumido por la Presidencia irlandesa y el informe del ministro Roche es clarísimo
10-03-04-m-006,II,TT,8,74.876,7.699999999999989,0.0,18,la Comisión está convencida de que la Presidencia han hecho y siguen haciendo exactamente lo que es necesario
10-03-04-m-006,II,TT,9,82.576,14.400000000000006,-1.0,38,después de el fracaso del consejo de Bruselas el único curso realista que se podía seguir era el que ha seguido la Presidencia irlandesa y ver qué perspectivas había de lograr por eso a través de consultas bilaterales
10-03-04-m-006,II,TT,10,96.976,9.239999999999995,0.0,13,en nuestra opinión Dick Roche y sus colegas han hecho muchísimo para demostrarlo
10-03-04-m-006,II,TT,11,106.216,26.08,0.0,68,nuestros colegas irlandeses tienen un enorme talento a la hora de promover la comprensión excepto por lo que se refiere al rugby británico y esperamos que sus esfuerzos diligentes puedan aportar su fruto y que la Presidencia y el informe de la Presidencia del Consejo Europeo pueda concluir que todas las delegaciones están dispuestos a firmar el Tratado Constitucional de la Unión Europea antes de las elecciones europeas
10-03-04-m-006,II,TT,12,132.296,8.730000000000018,1.0,17,un progreso de este tipo por supuesto requerirá una voluntad de revisar las posiciones iniciales de negociación
10-03-04-m-006,II,TT,13,141.026,12.560000000000002,0.0,27,pero la Comisión sigue pensando que este tipo de acontecimientos son viables y que la conclusión de un Tratado Constitucional se puede lograr bajo la Presidencia actual
10-03-04-m-006,II,TT,14,153.586,14.909999999999997,0.0,43,como dijo el ministro Roche sobre esta cuestión y es siempre cierto en la política pero respecto a esta cuestión el tiempo no va a cambiar los elementos básicos ni va a hacer que resulte más fácil lograr una resolución compartida por todos
10-03-04-m-006,II,TT,15,168.496,18.149999999999977,0.0,46,uno de los hechos que me afirma en esta posición es el reconocimiento de la realida de que si la CIG no se concluyera de manera satisfactoria este año las perspectivas de que se pueda establecer una Constitución para la Unión resultará cada vez más complicado
10-03-04-m-006,II,TT,16,186.646,21.01000000000002,0.0,44,la inercia generada por la Convención manifestamente seguirá disminuyendo y por la naturaleza misma de la política los debates sobre el Tratado se verán liados con otras controversias como las que de manera natural e inevitable por ejemplo estarán asociados con las perspectivas financieras
10-03-04-m-006,II,TT,17,207.656,20.349999999999994,0.0,42,ningún demócrata temería la perspectiva de que hubiera una serie de debates múltiples pero la claridad y el rigor de todas las discusiones evidentemente se vería favorecida si cada cuestión pendiente se aborda de forma independiente en base a sus propios méritos
10-03-04-m-006,II,TT,18,228.006,15.150000000000006,1.0,34,el deseo racional de concluir la CIG con éxito y con cierta celeridad no debería hacer que variásemos el curso que ha seguido la Comisión y el Parlamento respecto al contenido de esa Constitución
10-03-04-m-006,II,TT,19,243.156,12.780000000000001,0.0,30,pero estoy seguro de que la Comisión refleja la opinión mayoritaria en esta Cámara al señalar que el texto redactado por la Convención no se debería haber aguado o diluido
10-03-04-m-006,II,TT,20,255.936,12.22999999999999,0.0,33,todos por supuesto hemos escuchado a la máxima que es mejor que no haya una constitución que que haya una constitución mala y ninguna persona sensata podría estar en desacuerdo con esta afirmación
10-03-04-m-006,II,TT,21,268.166,5.7099999999999795,0.0,12,pero no se puede considerar que esto sea las únicas alternativas reales
10-03-04-m-006,II,TT,22,273.876,9.54000000000002,1.0,29,el riesgo no es que haya una mala Constitución puesto que es poco probable que la CIG pueda ponerse de acuerdo respecto a una cosa que no fuera eficaz
10-03-04-m-006,II,TT,23,283.416,28.160000000000025,0.0,69,el verdadero riesgo es más bien que el texto de la Convención se modifique hasta tal punto que de manera acumulativa y casi por accidente la ambición y el atractivo que tiene la Constitución se vea mermado y que la oportunidad singular que tenemos para aclarar y desarrollar la Unión la oportunidad que nos ha presentado la posibilidad de redactar una Constitución pues que esto se quede en nada
10-03-04-m-006,II,TT,24,311.576,6.21999999999997,0.0,18,además los pueblos de la Unión Europea heritarían una serie de problemas más que una serie de respuestas
10-03-04-m-006,II,TT,25,317.796,6.139999999999986,0.0,17,por eso la base de la Constitución tendría que seguir siendo el texto presentado por la Convención
10-03-04-m-006,II,TT,26,323.936,3.390000000000043,0.0,9,evidentemente respecto a algunos puntos la mejora es posible
10-03-04-m-006,II,TT,27,327.326,21.839999999999975,1.0,45,por ejemplo los debates en los meses antes del Consejo de diciembre de Bruselas mostraron que el hecho de que un cambio pueda recabar el apoyo de muchos Estados miembros no necesariamente significa esto que pueda ser un cambio hacia peor como parece indicar algunos
10-03-04-m-006,II,TT,28,349.166,17.03000000000003,0.0,50,y la Comisión y recalco que fue por el interés de la Unión la Comisión digo quiere señalar que la mayoría si no todas las delegaciones se han dado cuenta de que hacer una distinción entre la los comisarios con voto y sin voto sencillamente no funcionará en la práctica
10-03-04-m-006,II,TT,29,366.196,8.46999999999997,0.0,18,por lo tanto confiamos en que ninguna variante respecto a ese tema tan importante surja durante las negociaciones
10-03-04-m-006,II,TT,30,374.666,7.75,0.0,17,naturalmente el Parlamento el Consejo la Comisión y todos los demás tienen que seguir ejercitando mucha prudencia
10-03-04-m-006,II,TT,31,382.416,16.399999999999977,0.0,43,por ejemplo la Presidencia italiana de manera muy útil ha señalado que algunos de los textos que se presentaron en las últimas horas de la cumbre europea de diciembre que algunos consideraban que eran compromisos de la Presidencia no tienen ningún estatus oficial
10-03-04-m-006,II,TT,32,398.816,8.600000000000023,0.0,21,la mayoría de esas sugerencias no hubieran sido aceptables o para la Comisión o para este Parlamento o incluso para ambos
10-03-04-m-006,II,TT,33,407.416,17.899999999999977,0.0,35,consideramos que la Presidencia irlandesa mostrará su propias sensibilidades constructivas independientemente del momento en el que se encuentren las negociaciones y por supuesto la Cámara es claramente consciente de las cuestiones controvertidas que quedan pendientes
10-03-04-m-006,II,TT,34,425.316,15.535000000000025,0.0,31,la Comisión ha señalado claramente en numerosas ocasiones que en su opinión el compromiso logrado en la Convención de un representante de Asuntos Exteriores de la Unión Europea no debería cambiarse
10-03-04-m-006,II,TT,35,440.851,9.545000000000016,0.0,24,la mejora de los poderes presupuestarios del Parlamento Europeo no deberían alterarse que el ámbito de la votación por mayoría cualificada no debería reducirse
10-03-04-m-006,II,TT,36,450.396,20.129999999999995,0.0,46,y la Comisión también ha señalado claramente cuál es su opinión en particular cuando sólo estamos unas pocas semanas de una Unión Europea con veinticinco Estados miembros y lo práctico que resulta una extensión de la votación por mayoría cualificada que es más necesaria que nunca
10-03-04-m-006,II,TT,37,470.526,11.449999999999989,0.0,34,y sobre este punto Presidente sabrán ustedes que la Comisión considera que la propuesta de doble mayoría de la Convención es el mejor planteamiento a la hora de definir la votación por mayoría cualificada
10-03-04-m-006,II,TT,38,481.976,7.490000000000009,0.0,17,esto también refleja una idea de de de ser prácticos y también incluye la noción de proporcionalidad
10-03-04-m-006,II,TT,39,489.466,32.379999999999995,0.0,87,evidentemente esto garantizará que la toma de decisiones en una Europa ampliada no será más fácil pero para que se puedan lograr una serie de acuerdos eficaces respecto a las decisiones que se deben tomar incluso fijando un umbral para la mayoría cualificada que sea tan elevado que se centre todo en crear minorías de bloqueo en vez de lo intentar lograr consenso sería una fórmula que daría lugar a la estasis y la Unión en su totalidad no se beneficiaría de una situación de este tipo
10-03-04-m-006,II,TT,40,521.846,11.590000000000032,0.0,34,la opinión de la Comisión sigue siendo que una doble mayoría de cincuenta por ciento de los Estados miembros que representen el cincuenta por ciento de la población sería un sistema claro y equilibrado
10-03-04-m-006,II,TT,41,533.436,21.519999999999982,0.0,59,sin embargo la Comisión aceptó el compromiso de la Convención de el cincuenta por ciento de los Estados miembros y el sesenta por ciento de la población aunque debo decir que la Comisión sigue pensando que una fórmula de cincuenta y cincuenta y cinco por ciento encajaría perfectamente con el propósito de poder tomar las decisiones de forma eficaz
10-03-04-m-006,II,TT,42,554.956,14.199999999999932,0.0,36,independientemente del compromiso al que se llegue finalmente Presidente es evidente que nadie debe olvidar que el proyecto de Constitución requerirá la aprobación y la ratificación a través de los procesos democráticos de veinticinco Estados miembros
10-03-04-m-006,II,TT,43,569.156,16.290000000000077,1.0,45,un acuerdo que aumente la complejidad del mismo y que intensifique las dificultades que supone el que funcione bien la Unión ampliada es poco probable que atraiga la comprensión o el apoyo en ninguno de los parlamentos ni de los posibles plebiscitos que puedan celebrarse
